"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","PptFall","PptWinter","PptSummer","TempFall","TempWinter","TempSummer","InflYesNo","RowNum","TransectNew.num","Year.num"
16,2018,25,0,"E.5","E.5.399",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4591,5,16
17,2003,NA,NA,"E.5","E.5.399",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4592,5,17
18,2005,22,0,"E.5","E.5.399",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4593,5,18
19,2014,NA,NA,"E.5","E.5.399",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4594,5,19
20,2020,23,0,"E.5","E.5.399",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4595,5,20
5,2004,1,0,"W.1","W.1.402",1,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4596,8,5
6,2012,NA,NA,"W.1","W.1.402",1,0,0,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,NA,4597,8,6
8,2004,1,0,"E.5","E.5.403",1,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4598,5,8
9,2005,2,0,"E.5","E.5.403",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4599,5,9
10,2013,2,0,"E.5","E.5.403",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4600,5,10
11,2003,NA,NA,"E.5","E.5.403",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4601,5,11
12,2012,9,0,"E.5","E.5.403",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4602,5,12
13,2004,NA,NA,"E.5","E.5.403",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4603,5,13
14,2013,12,0,"E.5","E.5.403",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4604,5,14
15,2010,NA,NA,"E.5","E.5.403",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4605,5,15
16,2018,21,0,"E.5","E.5.403",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4606,5,16
17,2003,NA,NA,"E.5","E.5.403",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4607,5,17
18,2005,25,0,"E.5","E.5.403",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4608,5,18
19,2014,NA,NA,"E.5","E.5.403",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4609,5,19
20,2020,28,0,"E.5","E.5.403",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4610,5,20
7,2008,1,0,"E.2","E.2.404",1,1,0,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4611,2,7
8,2004,1,0,"E.2","E.2.404",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4612,2,8
9,2005,5,0,"E.2","E.2.404",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4613,2,9
10,2013,10,0,"E.2","E.2.404",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4614,2,10
11,2003,NA,NA,"E.2","E.2.404",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4615,2,11
12,2012,19,0,"E.2","E.2.404",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4616,2,12
13,2004,NA,NA,"E.2","E.2.404",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4617,2,13
14,2013,15,0,"E.2","E.2.404",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4618,2,14
15,2010,NA,NA,"E.2","E.2.404",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4619,2,15
16,2018,23,0,"E.2","E.2.404",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4620,2,16
17,2003,NA,NA,"E.2","E.2.404",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4621,2,17
18,2005,26,0,"E.2","E.2.404",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4622,2,18
19,2014,NA,NA,"E.2","E.2.404",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4623,2,19
20,2020,27,0,"E.2","E.2.404",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4624,2,20
10,2013,1,0,"W.3","W.3.405",1,1,0,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4625,10,10
11,2003,NA,NA,"W.3","W.3.405",1,0,0,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4626,10,11
10,2013,1,0,"E.1","E.1.406",1,1,0,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4627,1,10
11,2003,NA,NA,"E.1","E.1.406",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4628,1,11
12,2012,9,0,"E.1","E.1.406",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4629,1,12
13,2004,NA,NA,"E.1","E.1.406",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4630,1,13
14,2013,15,0,"E.1","E.1.406",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4631,1,14
15,2010,NA,NA,"E.1","E.1.406",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4632,1,15
16,2018,24,0,"E.1","E.1.406",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4633,1,16
17,2003,NA,NA,"E.1","E.1.406",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4634,1,17
18,2005,24,0,"E.1","E.1.406",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4635,1,18
19,2014,NA,NA,"E.1","E.1.406",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4636,1,19
20,2020,21,0,"E.1","E.1.406",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4637,1,20
14,2013,1,0,"W.2","W.2.407",1,1,0,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4638,9,14
15,2010,NA,NA,"W.2","W.2.407",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4639,9,15
16,2018,27,0,"W.2","W.2.407",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4640,9,16
17,2003,NA,NA,"W.2","W.2.407",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4641,9,17
18,2005,25,0,"W.2","W.2.407",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4642,9,18
19,2014,NA,NA,"W.2","W.2.407",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4643,9,19
20,2020,23,0,"W.2","W.2.407",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4644,9,20
8,2004,1,0,"E.1","E.1.408",1,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4645,1,8
9,2005,4,0,"E.1","E.1.408",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4646,1,9
10,2013,8,0,"E.1","E.1.408",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4647,1,10
11,2003,NA,NA,"E.1","E.1.408",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4648,1,11
12,2012,15,0,"E.1","E.1.408",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4649,1,12
13,2004,NA,NA,"E.1","E.1.408",1,0,0,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4650,1,13
8,2004,1,0,"W.1","W.1.409",1,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4651,8,8
9,2005,4,0,"W.1","W.1.409",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4652,8,9
10,2013,8,0,"W.1","W.1.409",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4653,8,10
11,2003,NA,NA,"W.1","W.1.409",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4654,8,11
12,2012,16,0,"W.1","W.1.409",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4655,8,12
13,2004,NA,NA,"W.1","W.1.409",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4656,8,13
14,2013,10,0,"W.1","W.1.409",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4657,8,14
15,2010,NA,NA,"W.1","W.1.409",1,0,0,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4658,8,15
20,2020,19,0,"W.5","W.5.410",1,1,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4659,12,20
7,2008,1,0,"W.2","W.2.411",1,1,0,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4660,9,7
8,2004,1,0,"W.2","W.2.411",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4661,9,8
9,2005,NA,NA,"W.2","W.2.411",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4662,9,9
10,2013,1,0,"W.2","W.2.411",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4663,9,10
11,2003,NA,NA,"W.2","W.2.411",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4664,9,11
12,2012,3,0,"W.2","W.2.411",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4665,9,12
13,2004,NA,NA,"W.2","W.2.411",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4666,9,13
14,2013,4,0,"W.2","W.2.411",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4667,9,14
15,2010,NA,NA,"W.2","W.2.411",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4668,9,15
16,2018,11,0,"W.2","W.2.411",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4669,9,16
17,2003,NA,NA,"W.2","W.2.411",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4670,9,17
18,2005,19,0,"W.2","W.2.411",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4671,9,18
19,2014,NA,NA,"W.2","W.2.411",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4672,9,19
20,2020,17,0,"W.2","W.2.411",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4673,9,20
14,2013,15,0,"E.5","E.5.412",1,1,0,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4674,5,14
15,2010,NA,NA,"E.5","E.5.412",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4675,5,15
16,2018,21,0,"E.5","E.5.412",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4676,5,16
17,2003,NA,NA,"E.5","E.5.412",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4677,5,17
18,2005,19,0,"E.5","E.5.412",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4678,5,18
19,2014,NA,NA,"E.5","E.5.412",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4679,5,19
20,2020,19,0,"E.5","E.5.412",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4680,5,20
5,2004,1,0,"W.4","W.4.413",1,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4681,11,5
6,2012,7,0,"W.4","W.4.413",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4682,11,6
7,2008,6,0,"W.4","W.4.413",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4683,11,7
8,2004,NA,NA,"W.4","W.4.413",1,0,0,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4684,11,8
6,2012,1,0,"E.3","E.3.414",1,1,0,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4685,3,6
7,2008,2,0,"E.3","E.3.414",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4686,3,7
8,2004,4,0,"E.3","E.3.414",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4687,3,8
9,2005,5,0,"E.3","E.3.414",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4688,3,9
10,2013,9,0,"E.3","E.3.414",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4689,3,10
11,2003,NA,NA,"E.3","E.3.414",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4690,3,11
12,2012,14,0,"E.3","E.3.414",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4691,3,12
13,2004,NA,NA,"E.3","E.3.414",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4692,3,13
14,2013,10,0,"E.3","E.3.414",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4693,3,14
15,2010,NA,NA,"E.3","E.3.414",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4694,3,15
16,2018,22,0,"E.3","E.3.414",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4695,3,16
17,2003,NA,NA,"E.3","E.3.414",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4696,3,17
18,2005,20,0,"E.3","E.3.414",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4697,3,18
19,2014,NA,NA,"E.3","E.3.414",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4698,3,19
20,2020,18,0,"E.3","E.3.414",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4699,3,20
6,2012,1,0,"E.5","E.5.415",1,1,0,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4700,5,6
7,2008,16,0,"E.5","E.5.415",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4701,5,7
8,2004,19,0,"E.5","E.5.415",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4702,5,8
9,2005,17,0,"E.5","E.5.415",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4703,5,9
10,2013,21,0,"E.5","E.5.415",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4704,5,10
11,2003,NA,NA,"E.5","E.5.415",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4705,5,11
12,2012,30,0,"E.5","E.5.415",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4706,5,12
13,2004,NA,NA,"E.5","E.5.415",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4707,5,13
14,2013,15,0,"E.5","E.5.415",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4708,5,14
15,2010,NA,NA,"E.5","E.5.415",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4709,5,15
16,2018,22,0,"E.5","E.5.415",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4710,5,16
17,2003,NA,NA,"E.5","E.5.415",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4711,5,17
18,2005,22,0,"E.5","E.5.415",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4712,5,18
19,2014,NA,NA,"E.5","E.5.415",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4713,5,19
20,2020,20,0,"E.5","E.5.415",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4714,5,20
16,2018,30,0,"W.4","W.4.416",1,1,0,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4715,11,16
17,2003,NA,NA,"W.4","W.4.416",1,0,0,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4716,11,17
6,2012,1,0,"E.7","E.7.417",1,1,0,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4717,7,6
7,2008,2,0,"E.7","E.7.417",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4718,7,7
8,2004,3,0,"E.7","E.7.417",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4719,7,8
9,2005,3,0,"E.7","E.7.417",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4720,7,9
10,2013,6,0,"E.7","E.7.417",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4721,7,10
11,2003,NA,NA,"E.7","E.7.417",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4722,7,11
12,2012,9,0,"E.7","E.7.417",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4723,7,12
13,2004,NA,NA,"E.7","E.7.417",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4724,7,13
14,2013,10,0,"E.7","E.7.417",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4725,7,14
15,2010,NA,NA,"E.7","E.7.417",1,0,0,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4726,7,15
5,2004,1,0,"W.1","W.1.418",1,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4727,8,5
6,2012,1,0,"W.1","W.1.418",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4728,8,6
7,2008,1,0,"W.1","W.1.418",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4729,8,7
8,2004,1,0,"W.1","W.1.418",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4730,8,8
9,2005,NA,NA,"W.1","W.1.418",1,0,0,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,NA,4731,8,9
20,2020,2,0,"W.3","W.3.419",1,1,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4732,10,20
6,2012,1,0,"E.3","E.3.420",1,1,0,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4733,3,6
7,2008,1,0,"E.3","E.3.420",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4734,3,7
8,2004,4,0,"E.3","E.3.420",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4735,3,8
9,2005,5,0,"E.3","E.3.420",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4736,3,9
10,2013,11,0,"E.3","E.3.420",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4737,3,10
11,2003,NA,NA,"E.3","E.3.420",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4738,3,11
12,2012,13,0,"E.3","E.3.420",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4739,3,12
13,2004,NA,NA,"E.3","E.3.420",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4740,3,13
14,2013,18,0,"E.3","E.3.420",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4741,3,14
15,2010,NA,NA,"E.3","E.3.420",1,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4742,3,15
16,2018,25,0,"E.3","E.3.420",1,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4743,3,16
17,2003,NA,NA,"E.3","E.3.420",1,0,0,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4744,3,17
7,2008,1,0,"E.7","E.7.421",1,1,0,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4745,7,7
8,2004,26,0,"E.7","E.7.421",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4746,7,8
9,2005,NA,NA,"E.7","E.7.421",1,0,0,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,NA,4747,7,9
7,2008,1,0,"E.7","E.7.422",1,1,0,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4748,7,7
8,2004,5,0,"E.7","E.7.422",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4749,7,8
9,2005,9,0,"E.7","E.7.422",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4750,7,9
10,2013,18,0,"E.7","E.7.422",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4751,7,10
11,2003,NA,NA,"E.7","E.7.422",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4752,7,11
12,2012,19,0,"E.7","E.7.422",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4753,7,12
13,2004,NA,NA,"E.7","E.7.422",1,NA,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4754,7,13
14,2013,14,0,"E.7","E.7.422",1,1,2,2,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4755,7,14
15,2010,NA,NA,"E.7","E.7.422",1,0,0,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,NA,4756,7,15
2,2020,1,0,"W.5","W.5.423",1,1,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4757,12,2
3,2015,3,0,"W.5","W.5.423",1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0,4758,12,3
4,2017,8,0,"W.5","W.5.423",1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,0,4759,12,4
5,2004,10,0,"W.5","W.5.423",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4760,12,5
6,2012,12,0,"W.5","W.5.423",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4761,12,6
7,2008,13,0,"W.5","W.5.423",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4762,12,7
8,2004,13,0,"W.5","W.5.423",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4763,12,8
9,2005,11,0,"W.5","W.5.423",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4764,12,9
10,2013,15,0,"W.5","W.5.423",1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,0,4765,12,10
11,2003,NA,NA,"W.5","W.5.423",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4766,12,11
12,2012,25,0,"W.5","W.5.423",1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0,4767,12,12
13,2004,NA,NA,"W.5","W.5.423",1,0,0,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,NA,4768,12,13
16,2018,1,0,"W.2","W.2.424",1,1,0,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0,4769,9,16
17,2003,NA,NA,"W.2","W.2.424",1,NA,0,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,NA,4770,9,17
18,2005,2,0,"W.2","W.2.424",1,1,2,2,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4771,9,18
19,2014,NA,NA,"W.2","W.2.424",1,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA,4772,9,19
20,2020,5,0,"W.2","W.2.424",1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0,4773,9,20
7,2008,1,0,"E.4","E.4.425",1,1,0,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0,4774,4,7
8,2004,3,0,"E.4","E.4.425",1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,0,4775,4,8
9,2005,4,0,"E.4","E.4.425",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0,4776,4,9
